Temp_Code,PH_Code,EC_Code,EC,PH,Temp,D
A,B,A,3,14,2,5.620025588611767
C,A,A,4,9,54,7.386104354412185
C,A,C,31,8,53,13.849078869472716
A,A,C,26,8,8,9.344608542621414
A,C,C,30,3,7,15.161066448689192
C,A,A,7,8,40,9.762497883281274
B,B,C,24,12,16,19.34564674069634
C,B,C,36,12,38,19.076577680253013
C,B,B,10,11,55,11.321304468373231
C,C,C,36,3,31,16.044658490871498
A,C,B,18,4,9,11.099709723185695
C,B,C,20,11,28,16.748841867793242
C,C,B,10,4,37,14.90541211524922
C,C,C,22,1,40,17.29487957428246
A,C,C,36,5,8,14.736742318165755
C,C,B,15,0,39,13.160521913681134
C,C,B,10,5,51,11.67807645656046
C,C,C,36,2,28,18.68280625082076
C,B,C,40,10,59,15.877474901997099
C,C,C,32,3,51,19.829725347934716
C,C,C,21,4,51,19.878499624470784
C,C,A,9,4,56,10.609259460050083
A,B,B,19,11,5,8.744538407016968
B,B,C,24,12,18,14.488793045412518
C,C,A,6,6,49,12.362829077452343
C,C,C,38,1,29,20.73360262623217
B,C,C,39,2,11,20.867964997251317
C,B,C,23,11,45,17.916825141554952
C,C,B,10,6,43,14.2008971967026
C,B,C,20,12,59,14.354126414595203
C,C,A,5,0,56,12.628033124404116
A,B,A,7,12,4,4.9424480346434825
A,C,C,20,6,1,16.55057691761835
C,A,C,38,8,26,15.907203333824437
C,A,A,8,7,23,6.6732776715777025
C,C,A,7,4,42,11.273514147451923
C,B,B,12,14,22,11.798738710780906
A,C,C,20,4,4,12.853338829867731
A,B,C,23,14,10,12.227690553041317
C,C,C,21,1,34,17.18252372046362
C,C,A,7,5,47,12.498463296983047
C,C,B,18,5,53,14.232812599059494
C,C,A,8,1,41,13.598747475102286
B,B,A,5,12,11,10.360854364589988
B,B,A,1,11,19,11.410917121200002
C,B,C,34,10,21,16.627653813392875
C,C,C,30,6,33,17.30443375421136
C,B,C,35,10,59,18.975219441022794
C,C,C,32,6,30,19.713900446934566
B,C,B,15,1,15,12.755856216188366
A,C,C,28,4,9,15.609554580860765
B,B,A,9,12,15,4.269178970363835
A,C,A,6,5,4,7.103325667852504
A,C,C,25,5,0,13.849132168297679
A,B,C,29,14,5,14.960761604152204
C,B,A,9,13,46,9.426284566732388
C,C,A,4,5,51,12.92701316273956
C,A,C,29,9,27,11.286059946583077
C,A,B,19,8,31,9.13903229368343
C,A,B,17,9,41,9.444701486844851
B,C,C,37,4,20,18.47422782097708
A,C,C,30,2,9,15.781133619990818
A,B,C,22,10,8,12.509594704809217
A,A,B,16,8,1,4.517384907191911
C,C,C,22,1,55,18.764182054916436
C,C,C,34,5,56,19.62362454561388
B,C,C,31,6,20,19.006332388400303
A,B,C,39,10,5,11.45443547122007
C,B,C,34,11,58,16.37562791428853
C,A,C,22,7,50,12.492529791333844
C,C,C,35,6,50,18.98359131762089
C,B,B,19,14,37,11.90617134804835
B,B,C,37,13,14,15.040749536900005
C,C,B,18,0,26,12.52641046715464
C,C,C,30,6,35,18.19004538762088
C,C,C,31,2,51,18.885063834390394
C,C,B,15,0,53,15.175567861728286
C,C,C,27,3,29,18.355368818352105
C,B,C,26,13,34,14.453693218324577
A,B,C,25,13,5,11.490711670731663
B,B,B,11,10,19,8.29750684243361
A,C,C,27,5,0,14.219080409971077
C,C,A,4,3,38,10.747721216941438
B,A,C,38,9,13,10.930427727453331
C,A,C,32,7,43,15.005258832606966
C,B,C,31,12,49,19.500643915376177
C,C,C,40,0,35,15.74880711522172
C,B,A,4,11,58,10.428205541776524
C,B,A,5,14,38,10.52663251827268
A,B,A,2,14,3,5.306414657924114
C,A,C,22,8,34,14.062463717547546
B,C,C,22,4,17,16.84645406833121
A,C,C,28,0,9,15.957619831213584
B,B,A,5,13,13,5.122696634250193
A,B,C,22,10,9,14.960205186875093
A,A,C,23,9,1,6.8071643737853735
C,C,A,5,5,41,11.944481438113117
B,C,C,29,2,18,17.9769409688877
C,A,C,37,9,45,12.765622175059136
C,C,A,9,1,37,13.026991048781323
C,A,A,2,9,43,8.544401746826821
A,A,A,4,8,9,3.160932857155039
C,C,C,32,5,27,21.01795294414918
B,A,C,22,7,11,15.913551288250364
A,B,C,20,11,0,13.799571783506138
C,C,B,18,2,21,14.739611702614274
B,B,A,6,14,20,10.266000117112945
C,C,A,1,5,28,10.438144087549095
C,C,B,13,5,34,13.181026895242974
B,B,A,1,10,16,9.394920125311584
A,C,C,25,6,10,11.333994735448705
C,B,B,17,12,60,11.819915039339548
C,A,C,21,8,24,15.15304802219202
C,A,C,24,8,44,15.564177731093206
C,C,B,14,0,53,13.0935479190476
B,B,C,36,13,17,14.409482076838401
C,C,C,31,5,38,21.067728140537085
C,C,C,39,2,45,16.64530735820536
C,C,C,36,4,24,16.97820634995685
A,B,B,17,13,2,8.219399835290778
C,C,C,35,3,60,17.97774939857231
A,C,A,1,4,8,5.57250100677776
C,B,C,20,13,24,18.801269670687017
C,B,B,17,12,53,13.005556622048442
C,A,C,29,7,60,15.612346118015147
A,C,B,16,4,6,10.206973710447924
B,B,C,36,13,11,12.86399667788603
C,C,A,3,3,24,12.079246633673435
A,A,B,17,7,7,5.440531167111293
A,C,B,16,6,5,10.147177431238134
B,C,C,27,6,14,13.213598690903211
C,C,C,38,4,56,15.258531638802953
A,C,C,34,4,9,16.914949750602425
C,C,C,23,6,49,17.22165949213388
A,A,C,31,7,4,11.256136329114593
C,B,B,19,12,21,12.09541078928196
C,C,C,36,2,48,19.033574233440238
A,B,A,4,10,1,6.2710850950838095
C,B,B,14,12,35,11.4426614904184
C,C,C,33,6,59,15.745122242325383
C,B,A,8,11,31,11.70303555561106
C,A,C,26,8,22,11.100744158193116
C,C,C,23,6,40,17.272676218812535
A,C,A,8,1,0,7.415845343932868
C,A,B,13,8,56,9.363134785769496
C,B,C,26,14,43,16.147259855527757
C,B,C,39,10,48,15.508139791437884
C,C,C,39,5,38,21.20699183593416
C,B,B,12,12,44,11.940805826138686
C,C,C,20,2,34,16.694542222201296
B,C,C,30,0,16,15.732227190408356
C,B,B,11,14,32,13.8026648368328
C,A,C,34,7,25,12.614659138115496
A,B,C,24,13,9,15.308645921739073
C,C,C,39,3,45,17.804969376518045
C,C,C,31,5,28,17.877183424086798
C,C,A,3,5,34,13.478595302864935
A,C,C,37,3,8,14.068511481832399
A,B,A,9,13,6,4.589152166296711
C,A,C,33,9,53,16.671563951278742
C,B,C,24,12,23,15.045173524934803
C,B,A,3,13,41,9.472455646663272
C,B,C,35,11,37,18.054304671094187
C,C,C,30,4,60,18.167251971647865
C,C,C,21,4,48,16.982089691506904
C,B,C,25,11,27,17.055777116818124
C,A,A,7,7,28,8.408895216186526
C,C,B,10,0,52,15.876441663672363
C,C,C,30,1,49,18.971684257708738
C,C,B,12,0,27,14.023063523704291
C,C,C,36,3,26,15.155807435394818
B,B,A,2,10,12,9.862401655345598
C,A,C,32,9,44,15.386650598367218
A,B,C,29,12,7,10.00807287230176
A,B,C,22,10,9,12.373023217704842
C,A,A,7,9,55,8.130123354628966
B,C,C,24,5,13,19.53133772467534
A,A,A,3,9,6,3.1622603725491825
A,C,C,37,3,5,12.264988841127131
C,C,B,15,2,53,12.279151602432709
C,A,C,22,7,37,12.64608743887095
C,C,A,6,6,27,10.921190085426796
C,B,C,22,14,21,15.533356776877529
C,B,A,7,12,50,9.69361540012959
A,B,A,6,13,0,4.249909862360866
C,B,A,8,12,58,11.128261093421001
C,C,C,30,2,29,18.075571147332674
B,B,A,8,13,16,11.469685644289768
C,B,A,5,13,32,10.124933177725254
C,C,C,32,4,53,18.787795637134806
C,B,C,34,13,51,17.56306005204421
A,B,B,10,12,0,8.611942461648066
B,B,C,36,12,17,12.585640308201532
C,C,B,14,6,39,15.04850043884726
A,B,C,32,14,2,10.527919011083934
B,C,C,22,0,20,9.367222935169263
A,B,B,17,13,10,7.3645543275881975
B,B,C,27,14,12,12.443630975129318
C,A,A,3,7,34,6.248326428286971
B,C,C,34,2,20,19.01617568876381
C,B,C,28,11,58,19.75720038949148
C,B,A,5,11,33,12.01031034543881
A,B,C,24,14,8,13.863187510336395
C,B,A,2,14,28,9.840513788243605
C,C,C,20,6,57,17.705763663336953
C,B,C,21,13,55,18.091377229099088
C,A,B,10,9,26,9.604473753868632
B,B,C,36,13,14,16.2704020095308
C,C,A,3,6,47,12.385355404842667
C,B,C,28,12,53,13.455843391158858
C,A,B,17,7,57,9.213181779091585
C,C,C,27,3,60,21.132686951893152
A,C,C,34,1,7,15.763977960300668
A,B,A,8,10,7,6.377804785924583
C,B,C,25,13,47,17.027501363063468
C,C,C,40,3,47,17.317769594501943
C,C,B,18,0,51,14.051162223883086
C,B,C,37,11,22,17.73546286600127
B,C,A,7,0,13,13.011154971504578
C,C,C,29,4,50,20.957864879039427
C,A,C,31,8,41,15.22298870070637
C,B,A,7,11,31,11.877635611969815
C,B,B,17,12,46,13.627719713128888
B,C,C,31,3,16,19.5950483700067
C,A,C,27,7,43,16.72542132321714
C,C,C,37,0,41,21.237243930691896
A,C,C,26,0,6,14.211693662712095
C,B,B,11,11,42,12.293041468943992
C,C,B,14,5,46,14.952206947766978
C,B,B,17,12,46,13.606272637915035
B,C,B,17,1,20,15.735465941314342
C,C,C,39,4,57,16.292257479273736
C,B,B,10,10,52,13.517829106734354
C,B,C,29,13,27,17.412255566042244
C,A,B,10,8,32,9.597460295037044
C,B,A,2,10,28,10.465527136888596
A,C,B,14,3,0,7.210179319174074
C,C,A,6,1,55,12.317372678249708
C,B,A,7,13,59,11.634087097011873
C,B,C,38,14,42,18.77460350588762
B,B,A,5,10,14,9.443641010161814
C,C,A,8,4,24,12.400598800011391
C,C,B,10,2,46,14.499509441701523
C,C,B,10,0,39,14.648262482316152
C,A,C,27,8,48,13.242867036883904
C,A,B,16,8,59,9.644624970751256
B,A,C,23,8,17,12.742576419610337
B,C,C,24,1,12,17.455756972839573
C,A,A,5,8,52,7.439345710991916
C,C,C,26,5,49,21.87659292323537
C,A,A,2,7,58,9.915173072187766
C,C,C,31,1,52,15.463586963280129
C,C,B,12,4,30,13.23034512988822
C,C,C,23,6,58,15.736317514557877
A,C,C,28,0,10,12.496474006413855
B,A,C,33,8,17,9.472751118952615
B,C,B,16,6,11,8.27142068610969
B,A,C,32,7,12,11.102984393273687
A,C,A,6,4,7,6.480655414238497
C,A,A,7,9,47,6.688459278786606
C,B,B,12,13,43,12.96264304558527
B,A,B,15,7,11,9.407540404074222
C,B,A,1,10,25,11.043053041939089
A,C,C,22,0,6,16.067452759964837
B,B,B,17,12,19,8.098874172867452
C,A,A,8,7,25,6.029134143854152
C,B,B,13,12,39,13.359939080154053
C,C,C,37,6,22,19.363924298839745
C,C,C,31,6,57,19.260314402216324
C,B,C,35,10,57,16.47085516642641
C,B,A,8,14,29,12.388455226830189
A,A,C,25,7,4,8.283794346853993
C,C,B,14,0,31,14.273485446934775
A,A,A,1,7,3,1.6186420138905642
C,C,B,14,0,27,14.191831158232812
C,B,C,28,11,35,18.411471286487952
C,C,C,40,0,46,19.536402164509244
C,C,B,16,5,44,14.197100094766625
C,A,C,31,9,45,16.445643590613475
B,B,C,39,10,15,15.476103250816774
C,C,C,29,4,37,22.286962626388508
A,A,C,27,7,4,12.085697057561227
B,C,C,27,3,13,11.15895803358022
C,B,A,7,10,30,13.266062462130556
C,A,C,32,8,55,14.986542170074426
C,C,C,28,5,33,15.845496982786617
C,C,C,38,6,51,19.169867975621354
C,C,C,36,6,46,16.11461292949479
A,B,B,12,14,6,6.930176661496783
C,B,C,30,10,22,18.009812213777835
C,B,B,10,11,40,11.6613331522442
C,B,C,35,14,35,19.489660087410165
B,B,B,16,12,20,13.514579637528977
C,C,A,2,6,33,12.154028713508573
C,B,C,36,12,46,15.588448638695551
C,C,C,36,3,35,16.55571919426251
C,C,C,34,5,54,16.312380177235003
A,C,B,10,0,3,7.813493556276098
C,C,A,1,1,42,10.470267743636274
C,A,C,30,9,50,13.23941114477875
C,A,C,27,7,33,15.074097109595714
C,A,A,3,9,24,7.12280572468499
B,C,C,36,3,12,17.426458587548872
C,C,B,18,4,55,12.868611899260612
C,C,C,32,2,28,17.217804578582584
A,C,C,24,4,3,12.708982483928574
C,A,C,24,9,34,13.09636719333244
B,B,C,40,14,12,20.245077227576907
B,C,C,25,3,20,16.918479644842108
C,C,B,11,1,25,13.78335106705698
C,A,C,36,9,36,13.281869302133524
C,C,C,37,5,41,16.917853547695433
A,B,B,13,12,5,7.813863900339428
A,A,C,33,7,9,6.223637387446383
A,C,C,36,0,8,12.440716927264054
C,C,A,1,6,31,14.45986412253821
C,B,A,9,10,43,10.05881346389822
C,C,B,17,0,53,14.527300138172656
C,C,A,9,6,39,11.645444564867125
C,C,C,34,0,28,16.297484257699978
C,C,B,13,1,34,14.319916512544271
C,B,B,16,14,46,12.628696877939573
C,B,B,15,13,38,12.626377360176384
C,C,A,7,6,52,11.595974156167237
A,B,C,35,14,3,10.124435462272794
C,C,C,23,4,39,16.75493935884704
A,C,B,16,0,0,9.047197718978424
C,B,C,31,10,56,14.657478279583744
C,B,C,24,13,59,19.126901691301608
C,A,A,8,7,29,9.651396816601181
B,C,C,34,3,20,21.406880716285265
C,B,C,25,12,37,17.40432308191756
C,B,A,5,13,31,10.408451402389556
C,C,C,28,0,54,19.63838889728459
C,C,C,21,5,37,17.4967184909938
C,C,C,30,0,59,16.631875518815583
C,B,C,24,11,21,15.868806084027085
B,C,C,30,2,17,17.017724672773937
C,C,B,10,6,58,13.630012932828514
B,A,C,21,9,14,15.57135872106781
B,C,B,17,4,18,14.31503627169997
A,B,C,22,13,5,10.666562529946402
B,A,C,23,8,15,8.209939852333717
C,C,B,10,6,30,14.42350739020544
C,C,A,3,0,33,10.78249700752697
C,C,C,21,3,27,18.612085137276637
C,A,B,12,9,22,9.898140760380368
C,C,C,21,2,33,15.826072256343675
C,C,C,20,4,29,19.66561121261966
B,C,C,33,0,20,20.336239625532535
C,B,C,23,11,40,18.592374632631877
C,B,C,22,12,33,16.61593910026341
C,A,C,26,7,59,14.508892795598868
A,A,A,8,8,2,3.663195822625299
B,C,C,30,6,15,14.809999273982742
C,A,C,20,8,60,14.981785213770062
C,B,C,29,10,53,19.73050300515049
B,B,C,28,11,18,19.191204924396192
C,B,C,26,14,28,15.168791644216487
C,C,B,11,3,55,12.164628153029673
C,A,B,12,9,22,10.705160984130739
B,B,B,15,11,15,12.408107525980016
C,A,C,36,8,47,15.20502610727302
C,B,B,13,12,45,12.572681900517164
B,C,B,11,3,19,12.813097222364796
C,C,A,5,6,52,13.442201747181315
C,B,A,3,12,55,10.323326090778432
C,B,A,7,13,28,10.951624982372142
C,B,B,11,13,29,12.52541246948658
C,C,C,23,5,44,16.10862205124063
B,A,C,21,7,19,12.224917511673581
B,C,B,13,0,20,12.935611751914884
A,B,C,29,11,4,11.801863858630385
C,C,C,32,0,48,17.29097696624433
C,B,C,22,11,24,15.625787541098315
C,C,C,22,5,44,21.781172606965157
C,B,B,19,10,33,12.433922233334954
A,B,C,38,12,9,12.704863069050308
C,C,C,24,6,22,17.968991291212085
C,C,C,22,4,26,16.0234026270849
B,C,C,27,3,19,20.71117568592225
B,B,C,20,13,18,17.678696211847274
B,B,A,1,13,20,10.89064992696051
A,A,C,37,9,10,8.110621901433628
C,C,C,37,4,31,22.34352001319848
C,C,A,9,2,27,13.07009394798681
B,C,B,19,5,20,12.153744136869214
C,B,C,26,14,36,20.37697136439741
A,C,C,33,1,3,12.246727013673144
A,A,A,9,9,3,4.280818375504247
A,B,C,22,11,2,12.1382928275457
C,A,B,17,8,25,10.822288281254373
C,B,C,34,14,34,15.474198953856554
C,C,B,13,1,57,15.39147856998644
A,C,C,32,1,8,13.60010738709335
C,C,C,21,5,36,15.8579602553421
C,B,C,30,12,53,19.006582688933293
C,B,A,3,11,49,10.982906375320322
C,A,B,15,7,58,9.09333524340629
C,C,B,13,6,32,13.952237125057206
C,C,C,20,1,38,16.52411197953756
C,C,C,33,6,54,16.630909763129864
C,B,B,17,11,25,12.65148807032811
C,A,A,9,7,53,8.197014551147213
C,C,C,23,0,40,21.33910742716816
C,A,C,27,7,41,16.418901555274893
C,A,C,35,9,54,14.091552857951468
C,B,A,5,13,27,10.672062027813052
A,C,C,28,4,0,11.250713871743622
C,C,C,22,1,34,18.18740127272199
C,C,A,8,1,51,13.950393782656981
A,A,A,7,8,2,2.882241568657705
A,B,A,7,14,9,5.290666125930511
C,C,C,25,5,24,18.584650158555178
C,C,C,34,3,24,19.88611599525144
B,B,C,30,10,14,18.22628627304463
C,A,C,34,9,53,16.344364850292102
C,B,C,28,10,57,15.611674637662205
C,B,B,15,13,35,13.167167934238801
C,B,C,34,14,51,19.122918058699142
C,B,C,33,13,37,17.4650465629637
A,C,A,4,1,10,8.48147049672606
C,C,C,20,6,32,18.037603826379637
C,B,A,9,11,49,8.808807666535762
C,A,B,15,9,30,8.671537318729566
A,C,B,14,6,0,7.397538619860711
C,C,B,14,3,36,11.552036605432283
C,B,B,13,10,59,13.281300868343468
A,C,C,30,2,1,12.980690254542539
A,A,B,12,9,10,4.245745972407087
C,C,C,27,3,55,17.73776182758923
B,C,B,11,5,17,15.267890827914878
C,C,C,34,1,44,20.970605663345594
C,C,B,18,1,39,12.763584950808728
C,C,A,9,0,53,13.389163001089585
A,A,C,28,7,0,11.59449235582721
C,B,C,38,11,29,14.501950970467087
A,C,A,3,1,6,8.63457847410954
C,A,C,37,8,57,12.41716961524348
C,B,C,30,12,52,16.975905282959673
A,B,C,20,14,8,13.48704953874689
C,C,A,9,1,55,13.53366946657668
C,B,B,17,13,55,12.499815564359345
C,C,C,23,5,53,17.078925162553723
B,C,C,37,5,17,18.04606707653913
C,C,A,8,4,40,12.597014753269688
C,B,B,17,12,53,13.392213255947732
C,B,A,3,10,23,10.496348106949368
A,C,B,11,3,4,9.526302791410545
C,A,C,26,8,56,13.90049714909682
A,C,C,20,6,6,14.541816793518827
C,C,C,24,5,51,15.689858730103435
C,C,C,24,5,30,17.19689805066821
C,B,B,11,13,39,13.372246785126789
B,C,C,21,1,16,20.031161689522218
B,C,C,34,5,14,21.999448133403483
C,C,C,25,1,40,19.632524018425254
A,B,A,7,13,9,8.368606584760697
A,A,B,12,7,1,5.627724438183969
C,A,B,16,8,27,9.050675527165046
C,C,C,35,5,60,19.302500788832642
C,B,C,25,13,25,17.006184077547957
A,A,A,8,9,4,2.7965171555461996
B,B,C,21,14,16,14.393499998196361
A,C,C,29,4,10,10.219444418037087
C,C,B,15,2,33,12.305548070341676
C,B,C,37,10,48,13.474333455818766
B,B,B,13,14,19,11.949118914691983
C,A,C,35,7,40,11.808938244559346
C,A,C,35,8,49,14.483854760001954
C,C,C,20,1,38,18.451688255382095
B,C,B,16,1,19,15.713378218787343
B,B,C,30,13,16,16.033725408595977
C,A,A,9,8,47,9.590617205958083
C,C,C,38,6,54,15.807120526951728
C,B,C,34,10,21,16.561529151110864
C,C,C,35,0,25,19.8558875299818
A,C,C,35,6,1,10.729845724187214
B,A,C,28,9,13,8.583473314775258
A,C,B,18,1,8,10.698238291424564
C,B,C,32,11,43,16.30983798337612
A,C,C,25,6,2,9.628244691792004
B,B,B,14,13,16,7.345002246503471
B,A,C,30,9,18,6.884053932493851
C,C,C,31,6,21,21.161019358181395
A,C,B,13,4,10,10.555205087562365
A,C,C,40,0,3,16.868046574690453
C,C,B,15,5,31,13.224857344806283
C,C,C,40,3,49,17.492578509766048
C,A,C,37,7,58,15.231369713133136
C,C,C,38,4,41,14.228282354302104
A,B,C,31,14,1,11.211433471929062
C,C,C,34,6,39,19.375526334749146
C,B,C,27,12,49,15.40047160054106
C,C,C,28,5,53,20.941220777850244
C,C,C,39,6,54,13.631200075074439
C,B,B,13,13,24,12.745428494252211
C,B,C,39,11,28,18.049129866353258
A,B,A,3,10,6,5.254304241668874
C,B,B,19,11,34,13.851735938380198
B,B,B,17,12,15,13.049077840477405
A,B,C,35,12,7,14.419190699102547
C,C,A,4,2,35,14.266510505997491
C,C,C,29,0,57,17.607122682852797
A,C,B,15,0,6,9.63567969474239
C,C,A,2,0,55,10.587772566625706
C,B,B,16,12,45,12.008613284530668
A,C,C,37,2,5,15.745599837340178
B,C,C,34,5,20,10.492554954186133
C,A,C,23,7,59,15.25271716863072
C,B,B,13,13,28,13.25584951089088
A,B,A,4,12,10,4.9200824276755935
A,B,C,37,12,3,10.569037791989283
A,B,C,29,14,0,10.798691559020323
C,C,A,3,4,54,10.393575811700902
B,C,C,28,5,19,15.623031400158876
A,C,C,37,5,6,17.850295152032004
C,B,B,19,11,50,12.511731037121388
A,C,A,9,4,0,9.686720769518733
C,C,A,9,0,21,9.952912732136358
C,C,A,1,5,43,11.754796122383963
C,C,C,27,4,46,16.95657568341239
C,C,A,6,1,26,11.463308158757526
A,A,C,20,9,6,12.817259348563969
C,C,C,36,4,58,16.857161655302814
C,C,B,18,1,26,14.921225644022877
C,B,A,3,14,54,9.914998610983853
A,B,C,27,14,6,15.231230235409514
C,B,A,2,11,42,10.633784873286658
C,B,C,25,10,45,18.950177247167797
C,C,B,14,6,51,13.260080562583088
A,C,C,37,4,3,16.943087562267717
A,A,C,31,8,0,7.835553214763212
C,C,B,16,4,34,11.656166585621119
C,B,A,6,13,33,10.930138971052642
A,A,B,11,8,10,4.965605905277293
A,A,C,35,8,7,7.450646428432529
C,B,A,8,10,56,11.271574907733113
B,A,C,34,7,13,11.845373042904345
C,B,C,27,10,46,17.338944195729283
C,B,A,8,13,50,11.5511954612697
C,B,C,32,13,35,19.96285919620026
C,C,A,6,4,48,12.366105586967269
C,A,B,11,8,46,9.912235067910892
B,A,C,21,9,15,12.400202831666421
A,C,B,11,3,10,7.656222229170219
B,C,C,28,0,11,13.323013705026462
B,C,C,26,0,14,16.783034007450507
B,C,C,36,4,15,12.829980272464976
C,A,C,29,8,47,12.55683108339223
C,B,A,9,10,39,9.507958395648377
C,C,C,37,3,46,20.812325648596882
C,B,B,13,12,32,11.380113718091508
C,B,C,25,13,58,18.374045558703518
C,C,C,29,4,53,14.708530217487601
A,C,B,11,2,0,10.267162082960755
A,C,C,39,2,3,16.087644622721793
C,B,C,23,10,52,17.41012348286054
C,B,C,24,10,48,15.411868148126903
C,C,C,29,4,28,19.25379700995158
B,C,C,32,0,16,19.064153558279738
C,B,B,15,14,29,12.178667507932747
A,C,C,34,4,8,12.542170434406984
C,B,B,10,10,59,13.24164732351008
A,A,B,12,8,10,5.072185865676131
A,A,C,32,8,1,8.395920090900905
A,A,A,6,8,9,4.3258753637535605
B,A,C,31,9,12,9.031228376090185
A,C,A,1,4,6,6.611232959049222
C,C,C,20,1,36,19.77174077210318
C,A,A,1,9,36,8.300819210884395
A,B,C,22,11,6,14.292043774080787
C,C,C,27,4,60,16.798088484318935
C,C,B,14,0,27,12.793852751845067
C,A,B,12,9,49,9.593966339091926
C,B,C,36,11,59,20.261104279687412
C,A,C,22,8,53,15.251688085459104
C,C,B,10,1,24,12.697147618018448
A,B,A,1,11,1,6.746391556184067
C,B,B,11,10,55,13.719997954234856
C,C,A,8,3,48,9.324021344933136
B,C,C,27,5,18,17.614826453003076
C,C,C,34,3,57,16.55546102383641
A,A,C,40,8,10,8.283065564746966
C,A,C,26,8,48,15.574950721568698
B,B,C,27,13,19,16.922679914668244
C,A,B,12,8,49,9.728185531026805
C,B,C,25,13,44,18.468547917362333
A,B,C,23,13,3,13.220546400508502
C,C,B,19,3,51,14.447531272259116
B,C,B,12,5,17,14.030315448102815
C,B,A,5,10,24,11.312845890521949
C,C,C,29,0,21,17.24504806249921
C,A,C,33,7,33,12.772888881696097
A,A,C,34,8,1,12.695145056870201
C,C,B,10,5,57,14.596088562443462
C,A,C,22,9,54,13.99261624449574
A,A,B,10,7,7,5.244238975328958
B,C,C,40,2,13,13.642522525858682
C,B,A,4,14,41,10.744191667801651
B,C,B,10,4,16,14.036904114517654
C,C,C,34,3,51,21.036692875882316
A,C,C,40,1,1,12.767810168522173
C,A,B,12,9,35,9.60680770109953
B,C,B,18,2,11,14.786389675730709
A,C,C,32,3,1,11.661033148680525
C,B,B,14,14,53,13.598981584721148
C,B,C,28,11,34,15.528673122942381
B,A,C,26,8,18,15.088635033103182
C,C,A,7,5,36,12.385115619442665
A,A,C,29,9,3,9.96596505425719
C,C,C,35,3,30,19.27159152263621
C,C,A,9,3,23,11.52249830540266
C,C,B,13,3,35,14.932804258748536
C,C,C,22,0,55,18.421785790520858
C,A,B,11,9,37,9.79148873990559
C,C,C,20,4,60,20.84247313989632
B,B,B,11,14,20,13.080216747239753
C,B,C,25,13,56,19.371158908834097
C,B,B,16,12,41,11.274505548266957
C,B,C,35,13,27,17.29726908090452
C,C,B,19,2,28,14.821033292289231
C,A,C,39,7,21,15.411588776981866
A,C,C,34,3,9,15.785837408574158
C,C,A,1,4,26,11.163661619192505
A,A,C,24,7,0,11.705052099123247
C,C,A,8,2,48,11.715566644692203
C,B,A,5,14,60,11.919002882762939
C,C,B,19,5,55,13.789196599960103
C,C,A,4,6,34,10.52739883669771
C,C,C,34,6,32,18.147356809629358
C,B,C,21,13,43,14.920805277050736
C,C,A,4,1,31,10.355217481411984
C,B,A,3,14,48,10.497644846628566
A,C,C,20,0,6,10.064668608657431
C,B,B,17,12,36,13.35509132340296
C,C,A,8,1,27,11.99739467933336
B,A,C,30,9,18,14.623888819938642
C,B,C,26,12,33,19.518039260271085
C,A,C,25,9,39,15.440862198624902
C,B,B,18,11,34,11.543919556102642
A,C,C,27,2,3,14.083078372481726
C,C,A,8,2,22,12.352764514138977
C,C,C,36,2,37,15.842195406768013
C,C,C,37,4,37,17.715513253573974
C,C,B,19,3,37,13.922698933266162
C,B,C,35,11,39,19.801758561993278
C,C,B,17,1,36,13.69906751422257
A,B,C,28,14,10,11.194800332410086
C,C,C,22,5,59,17.103044702782473
B,B,C,33,12,14,18.088066958186875
C,B,A,3,13,23,11.294395180161924
B,C,B,10,5,12,12.95464512208604
B,C,C,33,4,15,16.32859830539374
B,C,C,31,5,17,17.394866052592143
C,C,C,20,1,29,18.339286652658007
C,B,C,27,12,27,18.260037529023577
C,A,C,31,9,37,15.701992401147631
C,B,B,16,13,25,13.176351848894768
B,B,A,7,12,19,11.9476997028044
B,A,C,40,8,15,14.251707971693431
C,A,C,38,7,24,17.208698008156624
B,C,A,3,6,19,12.975260485972772
A,A,C,24,7,7,8.604248183523376
C,C,B,18,6,44,14.654761565570642
C,B,C,32,10,41,16.14729890851912
A,B,B,19,12,6,8.721601590135204
C,B,B,16,13,53,13.145208530411901
A,C,C,36,0,3,12.886861656520283
B,C,C,38,0,17,14.067883989073723
C,C,C,40,4,42,15.10706871614517
C,C,C,33,4,60,17.120282969241313
C,C,C,37,0,45,16.654510753110014
A,A,C,20,7,3,8.448359397624497
C,A,B,15,8,57,9.618033819452059
C,C,C,30,1,51,20.031872085140385
C,B,A,4,11,52,11.03495230947344
C,B,C,22,12,28,19.727810922330313
B,A,B,15,9,18,9.322592509794088
C,C,A,4,3,36,11.806544849603576
C,C,C,32,4,27,18.719437934871134
B,C,C,23,2,20,14.804162422533057
C,B,C,25,13,21,19.873030997999507
B,B,B,14,10,19,12.740189514247703
C,C,C,22,0,46,17.132182826628984
C,A,C,37,8,21,11.699616436516788
